First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
William,Anderson,358,Artz Street,Blainville,Nunavut,E7E 3T7,Canada,1383151749,William@week.com
Ethan,Moore,444,Brycedale Lane,Halifax,Northwest Territories,B2E 0X4,Canada,409226844,Ethan@story.com
Ethan,Brown,452,Balcomes Drive,Burnaby,Prince Edward Island,E4M 2G2,Canada,811853569,Ethan@world.com
William,Brown,444,Bedros Lane,Repentigny,British Columbia,"B0T 0Y5 ",Canada,1191945752,William@government.com
James,Moore,49,Albert Place,Regina,Quebec,J9P 1C6,Canada,847925741,James@week.com
Alexander,Moore,368,Armshore Drive,Saint John,Alberta,E7E 3T7,Canada,1317527026,Alexander@water.com
William,Wilson,72,Catamaran Road,Vancouver,Northwest Territories,G0H 2P3,Canada,1148513501,William@thing.com
Ethan,,52,Birchview Drive,Airdrie,Newfoundland and Labrador,H9S 1R4,Canada,606133480,Ethan@world.com
Liam,,89,Castlepark Grove,Delta,Alberta,N5C 2J8,Canada,533028781,Liam@student.com
William,Moore,265,Brockhurst Close,Aurora,Manitoba,"V1K 1V0 ",Canada,474738740,William@world.com
"",Davis,455,Belle Aire Terrace,Clarington,Prince Edward Island,H0H 3C9,Canada,827675698,null@Mr.com
"",Johnson,214,Carroll Lane,Brantford,Yukon,B3V 2V1,Canada,624554327,null@day.com
