First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
James,Taylor,36,Archibald Avenue,North Vancouver,Prince Edward Island,"V1K 1V0 ",Canada,856625813,James@family.com
William,Jones,85,Bright Street,Montreal,Northwest Territories,,Canada,454583146,William@fact.com
Liam,Williams,391,Cardiff Place,Lethbridge,Nunavut,E7E 3T7,Canada,713812336,Liam@thing.com
Ethan,Anderson,141,Bedford Highway Ramp,Repentigny,Yukon,N4N 0B9,Canada,1009516453,Ethan@people.com
"",Williams,359,Armcrescent West Avenue,Longueuil,Northwest Territories,J9T 3H4,Canada,1045630453,null@day.com
William,Williams,205,Beech Street,St. John's,Quebec,,Canada,321496859,William@water.com
"",Jones,118,Atlantic Street,Grande Prairie,Manitoba,E4M 2G2,Canada,946090577,null@point.com
Liam,Thomas,100,Briar Place,Milton,,G6X 2L1,Canada,602136256,Liam@word.com
Ethan,,64,Chelmsford Place,St. Albert,Northwest Territories,J0N 0Z3,Canada,1249855831,Ethan@week.com
William,,70,Albert Street,Niagara Falls,Nova Scotia,N8A 0B3,Canada,1093112036,William@Mr.com
