First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Johnson,414,Brunswick Street,Sault Ste. Marie,British Columbia,"B0T 0Y5 ",Canada,576172343,Ethan@part.com
James,Davis,174,Ash Lake Court,North Bay,Saskatchewan,L3V 1Y8,Canada,1145073538,James@room.com
"",Taylor,448,Botany Terrace,Clarington,Nunavut,G3E 2K4,Canada,919551261,null@family.com
James,Taylor,390,Ascot Avenue,Hamilton,Nova Scotia,E5V 3X5,Canada,640704203,James@country.com
Liam,Williams,57,Cherry Lane,Fredericton,Newfoundland and Labrador,B2E 0X4,Canada,582933439,Liam@day.com
Liam,Miller,346,Beachstone Drive,Granby,Northwest Territories,B3V 2V1,Canada,947060566,Liam@school.com
Ethan,Anderson,284,Barkton Lane,Thunder Bay,Prince Edward Island,L3V 1Y8,Canada,877366523,Ethan@time.com
"",Brown,71,Braeburn Road,Clarington,New Brunswick,N8A 0B3,Canada,1291163174,null@school.com
Jacob,Brown,278,Borden Street,Granby,Alberta,L9R 0A0,Canada,875797626,Jacob@group.com
Ethan,Jackson,471,,Welland,Prince Edward Island,L9R 0A0,Canada,535815437,Ethan@problem.com
Jacob,Wilson,365,Atlantic Street,St. Catharines,Prince Edward Island,E5V 3X5,Canada,1128538216,Jacob@word.com
Alexander,Johnson,8,Cherry Lane,St. Catharines,Nova Scotia,H3J 3P2,Canada,1257596343,Alexander@family.com
"",Jones,123,Beaufort Avenue,Aurora,Manitoba,G0H 2P3,Canada,497611438,null@year.com
Ethan,Brown,338,Burns Drive,Milton,Prince Edward Island,E5V 3X5,Canada,597910132,Ethan@right.com
Jacob,Davis,458,Brighton Avenue,Caledon,Manitoba,J0J 3V6,Canada,427122626,Jacob@people.com
Mason,Miller,383,Cedarbrae Lane,Kitchener,Nunavut,K1B 3B2,Canada,1184780013,Mason@month.com
Liam,Taylor,320,Armshore Drive,Strathcona County,Alberta,K1B 3B2,Canada,1327499939,Liam@work.com
James,Miller,416,Armview Avenue,,Saskatchewan,G3H 0B4,Canada,275535191,James@case.com
Jacob,Jones,332,Birch Cove Lane,Richmond,Newfoundland and Labrador,L9R 0A0,Canada,220765128,Jacob@study.com
James,Williams,110,Armview Avenue,Moncton,Prince Edward Island,V8C 0S2,Canada,609522153,James@woman.com
Mason,Brown,118,Ashton Lane,Norfolk County,Yukon,N5C 2J8,Canada,680145359,Mason@room.com
Mason,Jackson,116,Alm-a Ramp,Laval,Prince Edward Island,T1L 2H8,Canada,751428174,Mason@case.com
Jacob,Wilson,430,Abrams Way,Saint-J̩r̫me,Nunavut,E5V 3X5,Canada,1116070830,Jacob@number.com
William,Johnson,69,Bridgeview Drive,Granby,Nunavut,"L4A 0T3 ",Canada,925068683,William@eye.com
Jacob,,222,Artillery Place,Greater Sudbury,Nova Scotia,"L4A 0T3 ",Canada,887254644,Jacob@question.com
Ethan,Williams,214,Binney Street,Thunder Bay,Prince Edward Island,T1L 2H8,Canada,802211357,Ethan@country.com
"",,400,Bell Road,Victoria,Newfoundland and Labrador,L0N 3J2,Canada,931428914,null@night.com
Liam,Brown,265,Cloverdale Road,Terrebonne,Saskatchewan,H3J 3P2,Canada,749519979,Liam@way.com
Ethan,Anderson,216,Bedros Lane,Victoria,Prince Edward Island,G3H 0B4,Canada,1325339056,Ethan@job.com
