First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
James,Jones,261,Clovis Avenue,Kelowna,Nunavut,"B0T 0Y5 ",Canada,1276628732,James@business.com
James,Davis,281,Andrew Street,Caledon,Saskatchewan,T1L 2H8,Canada,1155110333,James@right.com
"",Taylor,294,Bilby Street,Cape Breton,Northwest Territories,G6X 2L1,Canada,660089594,null@night.com
Alexander,Jones,58,Central Avenue,,Alberta,K1B 3B2,Canada,1152709496,Alexander@thing.com
Ethan,Jackson,225,Boscobel Road,Prince George,Newfoundland and Labrador,G0H 2P3,Canada,1218283409,Ethan@job.com
Alexander,Davis,422,Cedarbrae Lane,Kitchener,Alberta,B3V 2V1,Canada,661379898,Alexander@room.com
"",Thomas,353,Bedros Lane,Victoria,Prince Edward Island,J0N 0Z3,Canada,222821973,null@way.com
Ethan,Johnson,451,Cavendish Road,New Westminster,Nunavut,K1B 3B2,Canada,482375409,Ethan@student.com
Alexander,Jones,12,Bright Place,Kawartha Lakes,Northwest Territories,"L4A 0T3 ",Canada,168599215,Alexander@day.com
Alexander,Miller,186,Bellevue Avenue,Markham,Nunavut,E5V 3X5,Canada,743513699,Alexander@thing.com
James,Jones,360,Clovis Avenue,Burlington,Nunavut,E4S 3C4,Canada,1251805185,James@program.com
Ethan,Davis,465,Cavendish Road,Moncton,Quebec,J9T 3H4,Canada,175885322,Ethan@mother.com
"",Jackson,422,Benalder Lane,Kitchener,Newfoundland and Labrador,E5V 3X5,Canada,645704377,null@home.com
"",Miller,178,Brodick Lane,Halton Hills,Newfoundland and Labrador,L9R 0A0,Canada,937693109,null@right.com
Ethan,Johnson,56,Armstrong Court,Aurora,Manitoba,J9T 3H4,Canada,139215356,Ethan@thing.com
Ethan,Jackson,41,Buffers Lane,Caledon,Alberta,J9P 1C6,Canada,265495580,Ethan@job.com
Jacob,Jones,329,Barracks Drive,Sault Ste. Marie,Prince Edward Island,H9S 1R4,Canada,567084738,Jacob@thing.com
Ethan,Anderson,315,Armview Terrace,Welland,Newfoundland and Labrador,E7E 3T7,Canada,1207311192,Ethan@null
James,Moore,156,Battery 18th Road,Saint-Jean-sur-Richelieu,Prince Edward Island,J9P 1C6,Canada,814618355,James@group.com
William,Davis,134,Briar Lane,Prince George,Newfoundland and Labrador,G3E 2K4,Canada,1272924050,William@thing.com
James,Jones,112,Chebucto Lane,Richmond Hill,Prince Edward Island,J0J 3V6,Canada,818493565,James@fact.com
"",Williams,82,Carriageway Crescent,Kelowna,Saskatchewan,B2E 0X4,Canada,899079311,null@thing.com
Jacob,Jones,169,Annandale Street,Waterloo,Nova Scotia,V8C 0S2,Canada,801349995,Jacob@student.com
Jacob,Jones,247,Ashton Lane,Ajax,,T1L 2H8,Canada,308192372,Jacob@time.com
Ethan,Miller,383,Abrams Way,Brantford,Nunavut,N8H 2H6,Canada,758314875,Ethan@part.com
Mason,Jones,207,Bedford Highway,Oshawa,Nova Scotia,N8H 2H6,Canada,715804829,Mason@lot.com
Mason,Taylor,344,Brycedale Lane,Norfolk County,Prince Edward Island,E4M 2G2,Canada,256798833,Mason@way.com
"",Taylor,466,Binney Street,Quebec City,British Columbia,L0N 3J2,Canada,721616411,null@way.com
Mason,Anderson,54,Bedford Windsor Ramp,Langley,Northwest Territories,E7E 3T7,Canada,736692523,Mason@year.com
Jacob,Brown,497,Carlton Street,Fredericton,Yukon,"L4A 0T3 ",Canada,1057973107,Jacob@night.com
"",Johnson,39,Artillery Place,Brampton,Nunavut,J0N 0Z3,Canada,1205295117,null@place.com
William,Jones,51,Chestnut Street,London,Alberta,G6X 2L1,Canada,168545461,William@school.com
Ethan,Wilson,265,Centre Gate,Saint-J̩r̫me,Prince Edward Island,G3E 2K4,Canada,1230176929,Ethan@day.com
Alexander,Jones,254,Chelton Woods Lane,Burlington,,K1B 3B2,Canada,1137072172,Alexander@business.com
Ethan,Anderson,269,Chester Avenue,Saint-J̩r̫me,Prince Edward Island,"B0T 0Y5 ",Canada,468116230,Ethan@hand.com
Jacob,Brown,314,Berkshire Close,Wood Buffalo,Nova Scotia,"L4A 0T3 ",Canada,616707872,Jacob@way.com
