First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
William,Taylor,361,Alex Street,Port Coquitlam,Alberta,N4N 0B9,Canada,933636634,William@right.com
Ethan,Thomas,49,Caxton Close,Niagara Falls,Prince Edward Island,J0N 0Z3,Canada,847943543,Ethan@hand.com
James,Moore,482,Buffers Lane,Edmonton,Northwest Territories,K1B 3B2,Canada,348087365,James@case.com
Mason,Brown,381,Barclay Avenue,Hamilton,Northwest Territories,G0H 2P3,Canada,500022615,Mason@story.com
Jacob,Moore,94,Chipstone Close,St. Catharines,Northwest Territories,H0H 3C9,Canada,1345573137,Jacob@student.com
"",Thomas,476,Claymore Avenue,Newmarket,Saskatchewan,B2E 0X4,Canada,143034142,null@study.com
Ethan,Moore,343,Castlepark Grove,Cape Breton,Manitoba,J9T 3H4,Canada,1119150760,Ethan@company.com
William,Taylor,225,Castlepark Grove,Oshawa,Quebec,H9S 1R4,Canada,555218372,William@time.com
"",Johnson,448,Bently Drive,Burlington,Northwest Territories,L4A 0T0,Canada,461814844,null@mother.com
Ethan,Thomas,98,Boscobel Road,Edmonton,Saskatchewan,G3H 0B4,Canada,284454504,Ethan@case.com
Ethan,Johnson,245,Beachstone Drive,Lethbridge,Prince Edward Island,,Canada,445776859,Ethan@right.com
James,Anderson,286,Armdale Rotary,Welland,Saskatchewan,"L4A 0T3 ",Canada,245110528,James@Mr.com
James,Thomas,157,Brewer Court,Thunder Bay,Newfoundland and Labrador,J9T 3H4,Canada,683015755,James@month.com
