First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
William,Thomas,12,Bond Street,London,Nova Scotia,"V1K 1V0 ",Canada,595930748,William@group.com
"",Williams,69,Chocolate Lake Road,St. Catharines,Alberta,J9T 3H4,Canada,614067809,null@hand.com
Mason,Brown,245,Chelsea Lane,Brantford,Nova Scotia,H0H 3C9,Canada,1076101268,Mason@part.com
Ethan,Wilson,236,Bauer Street,Mississauga,Prince Edward Island,J9P 1C6,Canada,1287473560,Ethan@book.com
James,Thomas,62,Chester Avenue,Oshawa,Nova Scotia,N8H 2H6,Canada,430668280,James@lot.com
Alexander,Miller,346,Ascot Avenue,Cape Breton,Nunavut,N4N 0B9,Canada,741958648,Alexander@government.com
Alexander,Moore,450,Carnation Crescent,Vancouver,Nunavut,L9R 0A0,Canada,1312193753,Alexander@way.com
Liam,Wilson,389,Castine Way,Saint-Jean-sur-Richelieu,Northwest Territories,J1S 0R4,Canada,634882336,Liam@world.com
James,Williams,208,Bosun Run,Welland,Northwest Territories,G6X 2L1,Canada,651348871,James@week.com
"",Davis,292,Bristol Place,Oshawa,Saskatchewan,J1S 0R4,Canada,804522092,null@state.com
