First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Alexander,Johnson,119,Barracks Drive,Regina,Manitoba,G3H 0B4,Canada,1023402319,Alexander@country.com
Alexander,Taylor,483,Bristol Place,Langley,Prince Edward Island,H3J 3P2,Canada,911396226,Alexander@Mr.com
Liam,Jackson,280,Bell Road,Medicine Hat,Prince Edward Island,G0H 2P3,Canada,515006080,Liam@company.com
Jacob,Wilson,371,Boulderwood Road,Brampton,Alberta,T1L 2H8,Canada,937586091,Jacob@right.com
William,Moore,221,Chessvale Close,Port Coquitlam,Prince Edward Island,E4S 3C4,Canada,1191379372,William@world.com
James,Williams,408,Birchwood Drive,St. Albert,Northwest Territories,B2E 0X4,Canada,734893561,James@part.com
"",Thomas,489,Cedar Street,Guelph,Yukon,E7E 3T7,Canada,131518553,null@thing.com
William,Moore,466,Abercrombie Lane,Lethbridge,,T1L 2H8,Canada,1325465607,William@world.com
James,,417,Bloomingdale Terrace,Halifax,Manitoba,J9T 3H4,Canada,927707552,James@word.com
Ethan,,130,Adams Avenue,Richmond Hill,Northwest Territories,H0H 3C9,Canada,536206816,Ethan@way.com
Jacob,Taylor,249,Auburn Avenue,St. John's,Nunavut,H3J 3P2,Canada,759744794,Jacob@part.com
