First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Liam,Jones,376,Binney Street,St. Catharines,Northwest Territories,E4S 3C4,Canada,217834259,Liam@way.com
Jacob,Williams,129,Clifton Street,Grande Prairie,Nunavut,E5V 3X5,Canada,160153313,Jacob@hand.com
Jacob,Thomas,117,Bellevue Avenue,Prince George,Nunavut,J9P 1C6,Canada,457106024,Jacob@system.com
William,,497,Birch Cove Lane,Nanaimo,Nunavut,B2E 0X4,Canada,947247350,William@work.com
William,Anderson,23,Arlington Avenue,Nanaimo,Prince Edward Island,L4A 0T0,Canada,1155388716,William@business.com
"",Brown,329,Argyle Street,Strathcona County,Newfoundland and Labrador,L9R 0A0,Canada,445064695,null@state.com
"",Brown,113,Belmont Road,Vaughan,Yukon,J0N 0Z3,Canada,1108969935,null@day.com
Mason,,219,Ardwell Avenue,Thunder Bay,Nunavut,G3H 0B4,Canada,981400458,Mason@water.com
Ethan,Anderson,127,Borden Street,Kitchener,Newfoundland and Labrador,"L4A 0T3 ",Canada,787912973,Ethan@life.com
William,Davis,153,Albert Place,Clarington,Newfoundland and Labrador,N8A 0B3,Canada,1009923932,William@room.com
William,Miller,375,Cavendish Road,Thunder Bay,Nunavut,J9P 1C6,Canada,1374552457,William@part.com
Ethan,Anderson,421,Berts Drive,St. John's,Alberta,G6X 2L1,Canada,596549498,Ethan@time.com
