First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
"",,479,Bakers Drive,Gatineau,Saskatchewan,L9R 0A0,Canada,1053472267,null@hand.com
William,Anderson,313,Braeside Lane,Vaughan,Nunavut,L3V 1Y8,Canada,996604453,William@thing.com
Jacob,Brown,381,Bridges Street,Brampton,Prince Edward Island,T1L 2H8,Canada,1381808271,Jacob@place.com
James,,35,Abbott Drive,St. Albert,Yukon,"B0T 0Y5 ",Canada,319155377,James@work.com
Liam,,243,Beresford Road,Saguenay,Newfoundland and Labrador,N8H 2H6,Canada,1221686710,Liam@Mr.com
James,Miller,360,Bayview Road,Peterborough,Saskatchewan,E4M 2G2,Canada,975183523,James@Mr.com
Liam,Thomas,173,Chelsea Lane,Belleville,Nunavut,"L4A 0T3 ",Canada,1311397692,Liam@fact.com
Mason,Taylor,345,Belle Aire Terrace,Cape Breton,Nunavut,G3E 2K4,Canada,1079164176,Mason@word.com
Alexander,Moore,47,Bristol Place,Saint-Jean-sur-Richelieu,Nunavut,N5C 2J8,Canada,682689685,Alexander@case.com
Ethan,Wilson,432,Clovis Avenue,Saint-Hyacinthe,Prince Edward Island,V8B 1P6,Canada,1168701204,Ethan@group.com
Jacob,,222,Chartwell Lane,Moncton,Northwest Territories,E4M 2G2,Canada,1314743171,Jacob@student.com
"",Thomas,492,Birch Street,Richmond Hill,British Columbia,E5V 3X5,Canada,600860202,null@room.com
"",Johnson,495,Aukland Place,Medicine Hat,Northwest Territories,L0N 3J2,Canada,935447706,null@question.com
