First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Taylor,56,Circle Drive,Airdrie,Northwest Territories,E4M 2G2,Canada,1062125184,Ethan@month.com
"",Jones,38,Claremont Street,Burnaby,Northwest Territories,H0H 3C9,Canada,1076587737,null@year.com
Alexander,Taylor,45,Bedros Lane,Cape Breton,Quebec,T1L 2H8,Canada,135571924,Alexander@school.com
Jacob,Johnson,400,Aurora Avenue,Cape Breton,Yukon,V8C 0S2,Canada,1135509816,Jacob@job.com
James,Davis,454,Bayne Street,New Westminster,New Brunswick,G6X 2L1,Canada,1125414585,James@company.com
"",Williams,58,Cavendish Road,Waterloo,Nova Scotia,,Canada,292646330,null@number.com
Liam,Jackson,339,Alm-a Ramp,Brampton,Northwest Territories,J9T 3H4,Canada,1250563999,Liam@year.com
Jacob,Wilson,245,Cabot Street,Longueuil,Northwest Territories,L0N 3J2,Canada,958319523,Jacob@man.com
"",Jackson,135,Bobolink Street,Saguenay,Prince Edward Island,B2E 0X4,Canada,375420461,null@company.com
Liam,Jackson,470,,London,Newfoundland and Labrador,E7E 3T7,Canada,199339798,Liam@room.com
Ethan,,352,Cairnwell Close,Sarnia,Nunavut,B2E 0X4,Canada,481911990,Ethan@right.com
Jacob,Williams,146,Barclay Avenue,North Bay,Manitoba,"V1K 1V0 ",Canada,665147920,Jacob@way.com
"",Davis,458,Armcrescent East Drive,Richmond Hill,Prince Edward Island,G0H 2P3,Canada,1308099016,null@study.com
Alexander,Wilson,25,Carmichael Street,Repentigny,Manitoba,L3V 1Y8,Canada,1382372791,Alexander@number.com
Ethan,Brown,472,Chartwell Lane,Saguenay,Nova Scotia,N5C 2J8,Canada,541209235,Ethan@water.com
Alexander,Williams,62,Bliss Street,Red Deer,Nunavut,"B0T 0Y5 ",Canada,607729875,Alexander@question.com
James,Thomas,35,Adams Avenue,Kawartha Lakes,Prince Edward Island,H0H 3C9,Canada,602396656,James@system.com
