First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Alexander,Jones,324,Alm-a Ramp,Waterloo,Prince Edward Island,,Canada,416309547,Alexander@child.com
"",,340,Campbell Drive,Newmarket,Alberta,E4M 2G2,Canada,1100507675,null@room.com
"",Jackson,332,Alumni Crescent,Wood Buffalo,Nova Scotia,G3E 2K4,Canada,1175792056,null@story.com
"",Davis,116,Brewer Court,Oshawa,Northwest Territories,V8B 1P6,Canada,190059767,null@home.com
James,,415,Chartwell Lane,Kitchener,Manitoba,"L4A 0T3 ",Canada,623663498,James@child.com
James,Thomas,404,Brodick Lane,Victoria,Prince Edward Island,J1S 0R4,Canada,1120986486,James@room.com
James,Anderson,457,Briar Lane,Peterborough,Quebec,J9P 1C6,Canada,641750218,James@way.com
Ethan,Jones,186,Armdale Rotary,Gatineau,Nova Scotia,B2E 0X4,Canada,274203977,Ethan@group.com
James,Moore,358,Cavendish Road,Abbotsford,Newfoundland and Labrador,N5C 2J8,Canada,1178586144,James@money.com
James,Johnson,64,Chelsea Lane,Airdrie,Prince Edward Island,H9S 1R4,Canada,219791613,James@number.com
Liam,Davis,416,Ardwell Avenue,Terrebonne,Nova Scotia,G0H 2P3,Canada,1320358846,Liam@government.com
James,Taylor,206,Carroll Lane,Moncton,Nunavut,J1S 0R4,Canada,432386431,James@mother.com
