First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
"",Jones,483,Bilby Street,Red Deer,Prince Edward Island,N4N 0B9,Canada,358916159,null@world.com
William,Thomas,221,Cherry Lane,Brantford,Northwest Territories,B3V 2V1,Canada,886867647,William@number.com
Jacob,Brown,90,Bedford Windsor Ramp,Halton Hills,Prince Edward Island,H3J 3P2,Canada,940107569,Jacob@word.com
James,Davis,491,Alm-c Ramp,Chilliwack,British Columbia,E5V 3X5,Canada,444345144,James@school.com
Jacob,Miller,25,Alm-c Ramp,Sherbrooke,New Brunswick,G3E 2K4,Canada,1206709006,Jacob@word.com
"",Brown,14,Brighton Avenue,Brossard,Quebec,E5V 3X5,Canada,1346518827,null@work.com
Jacob,Williams,260,Chessvale Close,Kawartha Lakes,Northwest Territories,L3V 1Y8,Canada,1014082553,Jacob@company.com
"",Davis,292,Cedarbrae Lane,Guelph,New Brunswick,N5C 2J8,Canada,541260030,null@problem.com
William,,77,Armstrong Court,Saint John,Alberta,N5C 2J8,Canada,1179107329,William@man.com
William,Miller,20,Bromley Road,Brantford,Northwest Territories,N8A 0B3,Canada,1183147096,William@home.com
Jacob,Jones,70,Brockhurst Close,London,New Brunswick,"B0T 0Y5 ",Canada,1040178609,Jacob@mother.com
Liam,Moore,319,Charlotte Lane,Winnipeg,British Columbia,"L4A 0T3 ",Canada,1364648670,Liam@child.com
Alexander,Moore,223,Blowers Street,Sherbrooke,Northwest Territories,L4A 0T0,Canada,1262622356,Alexander@room.com
"",Thomas,254,Buddy Daye Street,Vaughan,New Brunswick,,Canada,333855207,null@home.com
William,Thomas,200,Chartwell Lane,New Westminster,Northwest Territories,E5V 3X5,Canada,772416887,William@hand.com
James,Davis,421,Brook Street,Vancouver,Northwest Territories,,Canada,772100803,James@question.com
Ethan,Taylor,175,Charlton Avenue,Greater Sudbury,British Columbia,T1L 2H8,Canada,805728505,Ethan@month.com
William,Williams,351,Bedford Highway,Guelph,Alberta,E4S 3C4,Canada,1229101199,William@fact.com
Mason,Miller,28,Amberwood Court,North Bay,Nunavut,L3V 1Y8,Canada,256144438,Mason@day.com
Ethan,Miller,80,Bright Place,Langley,Prince Edward Island,G3H 0B4,Canada,265875608,Ethan@year.com
Alexander,Moore,309,Cherry Street,Sherbrooke,Nunavut,V8C 0S2,Canada,1341378931,Alexander@number.com
Liam,Davis,424,Barracks Drive,Sault Ste. Marie,Quebec,H3J 3P2,Canada,695845595,Liam@government.com
"",Anderson,27,Albert Place,Markham,Nunavut,J9P 1C6,Canada,1067020009,null@case.com
Ethan,Thomas,421,Chelsea Lane,Airdrie,New Brunswick,,Canada,936606614,Ethan@company.com
Mason,Williams,185,Bonaventure Drive,Grande Prairie,Alberta,V8B 1P6,Canada,637175611,Mason@study.com
Liam,Anderson,194,Bower Road,Saint John,Saskatchewan,N8H 2H6,Canada,1260878343,Liam@program.com
"",Williams,134,Bower Road,Saint-Jean-sur-Richelieu,Alberta,J1S 0R4,Canada,662027444,null@student.com
"",Thomas,203,Aikenhead Road,Caledon,Alberta,L4A 0T0,Canada,413241534,null@country.com
William,Brown,462,Birch Cove Lane,Mirabel,Quebec,"B0T 0Y5 ",Canada,377370872,William@mother.com
Alexander,Williams,424,Brenton Street,Drummondville,Newfoundland and Labrador,E7E 3T7,Canada,424959054,Alexander@mother.com
