First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
"",Thomas,385,Bauer Street,Regina,Quebec,"L4A 0T3 ",Canada,1314446141,null@question.com
James,Jackson,424,Cavendish Road,Welland,Newfoundland and Labrador,,Canada,1041236119,James@word.com
Ethan,Johnson,115,Alma Crescent,Blainville,Nunavut,N4N 0B9,Canada,774056116,Ethan@point.com
Jacob,Jones,472,Carrington Place,Kawartha Lakes,Nova Scotia,E5V 3X5,Canada,1163144246,Jacob@job.com
Ethan,Brown,114,Artz Street,Sherbrooke,Alberta,B2E 0X4,Canada,733886843,Ethan@word.com
Liam,Miller,111,Armada Drive,Saint-J̩r̫me,Newfoundland and Labrador,T1L 2H8,Canada,857394759,Liam@thing.com
Mason,Brown,79,Barclay Avenue,Mirabel,British Columbia,J9P 1C6,Canada,610541286,Mason@work.com
William,Davis,322,Blink Bonnie Terrace,Maple Ridge,Northwest Territories,J0N 0Z3,Canada,179175140,William@month.com
Ethan,Brown,474,Amberwood Court,Thunder Bay,Prince Edward Island,J0N 0Z3,Canada,1018064745,Ethan@way.com
Mason,Jones,394,Aikens Avenue,Mississauga,Quebec,"V1K 1V0 ",Canada,454150482,Mason@word.com
William,,50,Adelaide Avenue,Medicine Hat,,J1S 0R4,Canada,797664274,William@way.com
Liam,Thomas,231,Armdale Rotary,Saguenay,Nunavut,B3V 2V1,Canada,383929285,Liam@group.com
James,Davis,479,Battery 18th Road,North Vancouver,British Columbia,H3J 3P2,Canada,850605894,James@time.com
Ethan,Anderson,125,Brodick Lane,St. Catharines,Nunavut,L9R 0A0,Canada,283805393,Ethan@money.com
Mason,,110,Birch Street,Kitchener,Nunavut,E4M 2G2,Canada,1027153766,Mason@point.com
"",Williams,117,Campbell Drive,Abbotsford,Nunavut,E7E 3T7,Canada,575491750,null@group.com
