First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Jacob,Anderson,492,Chelton Woods Lane,Montreal,Prince Edward Island,J9T 3H4,Canada,1297254974,Jacob@money.com
Jacob,Brown,478,Albert Place,Kelowna,Nunavut,N8H 2H6,Canada,1275633292,Jacob@story.com
Alexander,Wilson,80,Briar Lane,Victoria,Nunavut,J0J 3V6,Canada,979819775,Alexander@system.com
James,Miller,489,Botany Terrace,St. Catharines,Alberta,"L4A 0T3 ",Canada,274351857,James@hand.com
Jacob,Wilson,16,Briar Lane,Saint-J̩r̫me,Nunavut,B3V 2V1,Canada,1084360788,Jacob@water.com
Jacob,Moore,17,Armcrescent West Avenue,Drummondville,Prince Edward Island,E5V 3X5,Canada,930889854,Jacob@school.com
"",,430,Bright Street,Waterloo,Northwest Territories,J9P 1C6,Canada,712264638,null@question.com
"",,311,Chessvale Close,Delta,Alberta,J0J 3V6,Canada,273524509,null@thing.com
James,Miller,217,Bridges Street,Longueuil,Northwest Territories,,Canada,158090733,James@study.com
Jacob,Moore,153,Balmoral Road,Kamloops,Nova Scotia,J9T 3H4,Canada,1405297786,Jacob@place.com
Liam,Williams,94,Benalder Lane,Moncton,New Brunswick,H9S 1R4,Canada,544163823,Liam@week.com
