First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Williams,243,Churchill Drive,Prince George,Nunavut,K1B 3B2,Canada,1074909197,Ethan@work.com
"",Brown,113,Benalder Lane,Medicine Hat,Nova Scotia,L9R 0A0,Canada,587709972,null@country.com
Mason,Brown,46,Africville Road,Quebec City,Nunavut,N8H 2H6,Canada,401449174,Mason@study.com
"",Anderson,282,Brewer Court,Prince George,Northwest Territories,V8B 1P6,Canada,931861958,null@question.com
"",,126,Bridgeview Drive,New Westminster,,G6X 2L1,Canada,1295954876,null@country.com
Liam,Johnson,348,Blue Thistle Road,Coquitlam,Prince Edward Island,B2E 0X4,Canada,1012782147,Liam@way.com
Ethan,Brown,463,Berkshire Close,New Westminster,Nova Scotia,G3H 0B4,Canada,444649864,Ethan@country.com
Alexander,Davis,361,Berkshire Close,Abbotsford,Nova Scotia,N8H 2H6,Canada,757025460,Alexander@life.com
"",Williams,58,Armview Terrace,Regina,Nova Scotia,J9P 1C6,Canada,812127254,null@day.com
Liam,Anderson,419,Castle Hill Drive,Grande Prairie,Northwest Territories,L4A 0T0,Canada,530749743,Liam@right.com
James,Brown,98,Armada Drive,Airdrie,Nova Scotia,V8B 1P6,Canada,175506836,James@day.com
Ethan,Brown,220,Belmont Road,Sarnia,Saskatchewan,G3E 2K4,Canada,841972759,Ethan@people.com
Liam,Taylor,493,Beechwood Terrace,Blainville,Nova Scotia,G0H 2P3,Canada,441259764,Liam@life.com
Mason,Taylor,48,Acorn Road,Blainville,Northwest Territories,"L4A 0T3 ",Canada,191336183,Mason@group.com
