First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Alexander,Moore,200,Alma Crescent,Belleville,,L4A 0T0,Canada,387129314,Alexander@fact.com
Jacob,Brown,392,Aukland Place,Cambridge,Northwest Territories,N4N 0B9,Canada,1054766649,Jacob@story.com
James,Johnson,379,Charles Street,Trois-Rivi̬res,Nunavut,B2E 0X4,Canada,1160627125,James@part.com
Jacob,,224,Birches Drive,Belleville,New Brunswick,N5C 2J8,Canada,780088971,Jacob@place.com
"",Jackson,184,Acorn Road,New Westminster,Nunavut,N8A 0B3,Canada,691377646,null@week.com
Mason,Miller,174,Bayview Road,Kamloops,Saskatchewan,J0N 0Z3,Canada,493595682,Mason@number.com
Ethan,Brown,376,Bloomingdale Terrace,Coquitlam,Alberta,B2E 0X4,Canada,1201019065,Ethan@null
Alexander,Moore,288,Berlin Street,New Westminster,Newfoundland and Labrador,J0N 0Z3,Canada,305436765,Alexander@child.com
Ethan,Davis,380,Cedarbrae Lane,Drummondville,Manitoba,"V1K 1V0 ",Canada,1234904340,Ethan@family.com
Ethan,,304,Ashton Lane,Victoria,Northwest Territories,G3H 0B4,Canada,871957910,Ethan@right.com
