First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Alexander,Davis,300,Armada Drive,Niagara Falls,Prince Edward Island,T1L 2H8,Canada,414265807,Alexander@lot.com
William,Jones,265,Brigadier Court,North Vancouver,Prince Edward Island,"B0T 0Y5 ",Canada,1273201838,William@money.com
Jacob,Thomas,97,Chelton Woods Lane,Brantford,Northwest Territories,J9T 3H4,Canada,1248553072,Jacob@right.com
Ethan,Williams,301,Balcomes Drive,Moncton,Newfoundland and Labrador,H0H 3C9,Canada,903137127,Ethan@study.com
Alexander,Brown,204,Carlton Street,Halton Hills,Alberta,E4S 3C4,Canada,359613886,Alexander@woman.com
James,Johnson,368,Caitland Court,St. Catharines,Prince Edward Island,T1L 2H8,Canada,691394481,James@word.com
James,Miller,109,Braeside Lane,Winnipeg,Prince Edward Island,H9S 1R4,Canada,109062982,James@business.com
Alexander,Moore,453,Artillery Place,Peterborough,Northwest Territories,H3J 3P2,Canada,292940643,Alexander@year.com
Ethan,Jones,450,Boscobel Road,Guelph,British Columbia,L9R 0A0,Canada,429037987,Ethan@group.com
Ethan,Thomas,139,Barracks Drive,Saint-Hyacinthe,Alberta,N5C 2J8,Canada,1123855126,Ethan@people.com
Ethan,Davis,262,Armshore Drive,Caledon,New Brunswick,N4N 0B9,Canada,1031752618,Ethan@man.com
William,Moore,289,Artillery Place,Delta,Prince Edward Island,L0N 3J2,Canada,394976781,William@school.com
William,Thomas,331,Armview Terrace,Trois-Rivi̬res,Saskatchewan,H3J 3P2,Canada,1409502269,William@hand.com
James,Thomas,4,Ashburn Avenue,Cape Breton,Prince Edward Island,"V1K 1V0 ",Canada,985516619,James@water.com
Ethan,Wilson,444,Centre Gate,Brampton,Nova Scotia,N8A 0B3,Canada,1105739721,Ethan@school.com
James,Miller,4,Bedros Lane,Moncton,Saskatchewan,B2E 0X4,Canada,212932771,James@child.com
"",Thomas,451,Bristol Place,Trois-Rivi̬res,Manitoba,L4A 0T0,Canada,523348006,null@student.com
Jacob,,83,Alm-e Ramp,Richmond Hill,Northwest Territories,B3V 2V1,Canada,628585774,Jacob@people.com
William,Miller,93,Bristol Place,Edmonton,Newfoundland and Labrador,"V1K 1V0 ",Canada,913512344,William@company.com
James,,497,Armdale Rotary,Milton,Newfoundland and Labrador,N8H 2H6,Canada,1152145260,James@question.com
Liam,Taylor,235,Campbell Drive,Saguenay,Nunavut,H3J 3P2,Canada,222152660,Liam@right.com
Alexander,Jackson,331,Bayne Street,Thunder Bay,Prince Edward Island,L3V 1Y8,Canada,245281953,Alexander@lot.com
Mason,Taylor,472,Bison Crescent,Moncton,Yukon,N8H 2H6,Canada,555761227,Mason@point.com
"",Johnson,329,Catamaran Road,Strathcona County,Prince Edward Island,L9R 0A0,Canada,316327593,null@book.com
Ethan,Williams,486,Battery Drive,Saint-J̩r̫me,British Columbia,H9S 1R4,Canada,467700318,Ethan@year.com
