First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
William,,244,Armcrescent West Avenue,Greater Sudbury,Manitoba,E7E 3T7,Canada,1227475490,William@part.com
William,,452,Carlina Court,Oakville,New Brunswick,H0H 3C9,Canada,647252616,William@eye.com
James,,399,Brodick Lane,Saint-Hyacinthe,New Brunswick,L4A 0T0,Canada,1168191999,James@people.com
Alexander,Moore,460,Bauer Street,Port Coquitlam,Nunavut,G6X 2L1,Canada,380469744,Alexander@home.com
Liam,Davis,304,Chocolate Lake Road,Vaughan,,E4M 2G2,Canada,1233038579,Liam@way.com
James,Davis,399,Cherry Lane,Ottawa,Nova Scotia,K1B 3B2,Canada,909591095,James@work.com
Jacob,Wilson,298,Brodick Lane,Chatham-Kent,Quebec,J0J 3V6,Canada,1132817769,Jacob@world.com
William,Anderson,318,Auburn Avenue,Saanich,Prince Edward Island,E4S 3C4,Canada,1215942321,William@case.com
Ethan,Davis,392,Belmont Road,Gatineau,Prince Edward Island,N4N 0B9,Canada,326902893,Ethan@money.com
"",Davis,490,Barrington Street,North Vancouver,Saskatchewan,N8A 0B3,Canada,1141212383,null@word.com
"",Johnson,494,Claremont Street,Clarington,Nova Scotia,H3J 3P2,Canada,1206007875,null@thing.com
"",Davis,311,Braeburn Road,Strathcona County,British Columbia,N8A 0B3,Canada,417576951,null@week.com
Alexander,Jackson,87,Alm-a Ramp,Thunder Bay,Manitoba,N4N 0B9,Canada,810171801,Alexander@fact.com
Mason,Jones,401,Bridges Street,Longueuil,Northwest Territories,L9R 0A0,Canada,958215646,Mason@student.com
Alexander,Johnson,287,Cambridge Street,Drummondville,Newfoundland and Labrador,B2E 0X4,Canada,1037263856,Alexander@work.com
James,Williams,498,Catamaran Road,New Westminster,Quebec,V8B 1P6,Canada,271871613,James@business.com
Mason,,394,Armcrescent East Drive,Ottawa,British Columbia,,Canada,1011593776,Mason@system.com
James,Jackson,290,Bluestone Road,Ajax,Alberta,"V1K 1V0 ",Canada,1037008291,James@story.com
"",Wilson,210,Bell Road,L̩vis,Nova Scotia,H0H 3C9,Canada,278897637,null@state.com
Alexander,Davis,158,Abrams Way,Niagara Falls,Nova Scotia,E5V 3X5,Canada,216872285,Alexander@company.com
William,,470,Berts Drive,Kamloops,Alberta,E4M 2G2,Canada,1333607022,William@time.com
William,Thomas,488,Alex Street,Aurora,Alberta,J9P 1C6,Canada,186551869,William@system.com
Ethan,Jones,79,Claymore Avenue,Cape Breton,Nunavut,J9T 3H4,Canada,161831240,Ethan@Mr.com
Ethan,Wilson,382,Braeside Lane,Moncton,Northwest Territories,H9S 1R4,Canada,820229099,Ethan@student.com
"",Jones,176,Aukland Place,Cape Breton,Nova Scotia,B2E 0X4,Canada,1015339398,null@problem.com
Alexander,Johnson,472,Beachstone Drive,Cambridge,Nova Scotia,N5C 2J8,Canada,528242396,Alexander@country.com
Mason,Miller,103,Aukland Place,Mirabel,Northwest Territories,G0H 2P3,Canada,727932493,Mason@month.com
James,Wilson,152,Burgee Run,Gatineau,Prince Edward Island,"V1K 1V0 ",Canada,806883078,James@program.com
Jacob,Taylor,244,Birch Cove Lane,St. Catharines,British Columbia,G3E 2K4,Canada,1149006577,Jacob@room.com
"",Miller,128,Brenton Street,Chatham-Kent,Prince Edward Island,B3V 2V1,Canada,1076142430,null@woman.com
William,Davis,109,Boscobel Road,Saint John,Prince Edward Island,K1B 3B2,Canada,803459311,William@story.com
Mason,Anderson,299,Bedros Lane,Nanaimo,Newfoundland and Labrador,B3V 2V1,Canada,1052636462,Mason@world.com
Liam,Moore,264,Battery Drive,North Vancouver,Quebec,E5V 3X5,Canada,717049029,Liam@study.com
James,Thomas,496,Athlone Avenue,Victoria,Nunavut,"B0T 0Y5 ",Canada,664934369,James@life.com
