First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Davis,368,Bland Street,St. Albert,Prince Edward Island,"B0T 0Y5 ",Canada,637392863,Ethan@state.com
Ethan,Moore,81,Autumn Drive,Trois-Rivi̬res,British Columbia,G6X 2L1,Canada,764069422,Ethan@day.com
James,Davis,264,Cartaret Street,Vancouver,New Brunswick,V8B 1P6,Canada,112903509,James@place.com
Alexander,Miller,272,Bishop Street,Saint-J̩r̫me,Newfoundland and Labrador,K1B 3B2,Canada,1219552479,Alexander@government.com
William,Jones,317,Chadwick Place,Cape Breton,Alberta,H3J 3P2,Canada,1073358739,William@job.com
Mason,Davis,198,Chelton Woods Lane,Barrie,Prince Edward Island,V8B 1P6,Canada,917860472,Mason@child.com
"",Thomas,211,Bently Drive,Thunder Bay,Nunavut,G6X 2L1,Canada,1340597975,null@water.com
"",Brown,149,Auburn Avenue,Red Deer,Nova Scotia,J0J 3V6,Canada,1386447368,null@null
"",Moore,274,Armcrescent East Drive,Longueuil,Quebec,J1S 0R4,Canada,1177056919,null@number.com
Jacob,Moore,29,Bristol Place,Clarington,Prince Edward Island,L0N 3J2,Canada,362296850,Jacob@place.com
Liam,Thomas,49,Alm-d Ramp,Saguenay,Newfoundland and Labrador,E4S 3C4,Canada,567894027,Liam@woman.com
William,Williams,6,Barkton Lane,Newmarket,Yukon,L4A 0T0,Canada,1034981516,William@woman.com
"",Wilson,69,Clayder Lane,Brossard,Nunavut,B3V 2V1,Canada,591601177,null@right.com
"",Anderson,395,Alm-d Ramp,Red Deer,Prince Edward Island,L4A 0T0,Canada,323355855,null@month.com
Liam,Jackson,261,Bilby Street,Whitby,Manitoba,N4N 0B9,Canada,833559738,Liam@week.com
William,Davis,438,Bosun Run,Red Deer,Nova Scotia,V8B 1P6,Canada,1264997685,William@program.com
Ethan,Moore,330,Alm-a Ramp,St. Catharines,Nunavut,E4S 3C4,Canada,1103229382,Ethan@program.com
Ethan,Taylor,404,Alex Street,Airdrie,Northwest Territories,"B0T 0Y5 ",Canada,578351130,Ethan@study.com
Jacob,Thomas,194,Circle Drive,Prince George,Nova Scotia,H0H 3C9,Canada,1004561213,Jacob@school.com
Ethan,Moore,353,Blowers Street,Burlington,Prince Edward Island,L9R 0A0,Canada,1093205910,Ethan@problem.com
