First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Taylor,230,Armview Avenue,Grande Prairie,Northwest Territories,"L4A 0T3 ",Canada,951939630,Ethan@night.com
"",Davis,329,Alex Street,Saint-Jean-sur-Richelieu,Yukon,L3V 1Y8,Canada,262908843,null@work.com
Mason,Davis,411,Birch Street,Chilliwack,Nunavut,L0N 3J2,Canada,395474851,Mason@book.com
William,,380,Bridges Street,Saint John,Yukon,B2E 0X4,Canada,1205869884,William@world.com
Ethan,Williams,376,Cherry Lane,Red Deer,Newfoundland and Labrador,L3V 1Y8,Canada,836481002,Ethan@word.com
Ethan,Jones,369,Briar Lane,Peterborough,New Brunswick,,Canada,1356555184,Ethan@school.com
"",Miller,454,Alm-e Ramp,Whitby,Alberta,G3E 2K4,Canada,363105001,null@mother.com
Alexander,Jackson,183,Circle Drive,Pickering,Prince Edward Island,J9P 1C6,Canada,346242839,Alexander@child.com
Ethan,Taylor,309,Bristol Place,Strathcona County,Prince Edward Island,"L4A 0T3 ",Canada,642674383,Ethan@life.com
Ethan,Brown,361,Aikens Avenue,Blainville,Quebec,H9S 1R4,Canada,1198255245,Ethan@room.com
Mason,Brown,9,Breen Avenue,Guelph,Nunavut,L9R 0A0,Canada,946441928,Mason@company.com
Jacob,Johnson,24,Alderwood Drive,Winnipeg,Northwest Territories,B2E 0X4,Canada,914483208,Jacob@part.com
"",Johnson,327,Alm-c Ramp,Langley,Northwest Territories,G3H 0B4,Canada,1237178948,null@room.com
"",Williams,437,Charlotte Lane,Saint-Hyacinthe,Northwest Territories,L9R 0A0,Canada,1268136077,null@life.com
Jacob,Thomas,56,Bobolink Street,Longueuil,Yukon,E4S 3C4,Canada,1029382883,Jacob@night.com
"",Johnson,135,Barracks Drive,Saint-J̩r̫me,Yukon,K1B 3B2,Canada,1153666942,null@week.com
Mason,Moore,141,Albion Road,North Vancouver,Alberta,J1S 0R4,Canada,366890169,Mason@case.com
Ethan,Thomas,358,Birch Street,Winnipeg,Prince Edward Island,G3H 0B4,Canada,192532174,Ethan@case.com
Mason,Johnson,116,Agricola Street,Clarington,Nova Scotia,L9R 0A0,Canada,1175134652,Mason@right.com
Alexander,Davis,146,Boscobel Road,Wood Buffalo,Newfoundland and Labrador,N8A 0B3,Canada,318232447,Alexander@job.com
"",Moore,44,Briarwood Crescent,Granby,Quebec,"L4A 0T3 ",Canada,1307919093,null@government.com
Jacob,Moore,433,Bliss Street,Vancouver,Newfoundland and Labrador,G0H 2P3,Canada,800055892,Jacob@problem.com
Alexander,Jones,286,Blue Thistle Road,Welland,Yukon,J9T 3H4,Canada,1109954624,Alexander@state.com
Jacob,Johnson,448,Armada Drive,Newmarket,British Columbia,N5C 2J8,Canada,207299188,Jacob@company.com
William,Thomas,463,Birch Cove Lane,Red Deer,Prince Edward Island,J0J 3V6,Canada,941152610,William@work.com
