First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Jackson,301,Acorn Road,Nanaimo,Northwest Territories,"B0T 0Y5 ",Canada,510334490,Ethan@school.com
James,Thomas,453,Brodick Lane,Welland,Saskatchewan,H3J 3P2,Canada,1032855105,James@question.com
Liam,Taylor,175,Cartaret Street,Moncton,Newfoundland and Labrador,J0N 0Z3,Canada,942784893,Liam@thing.com
"",Miller,489,Cabot Street,Caledon,,J1S 0R4,Canada,195326330,null@student.com
James,Brown,320,Avon Crescent,Belleville,Manitoba,H0H 3C9,Canada,1132665211,James@hand.com
Liam,Jones,261,Battery 18th Road,Burlington,Manitoba,J0J 3V6,Canada,168409892,Liam@state.com
Jacob,Brown,30,Bayne Street,Coquitlam,Northwest Territories,E4S 3C4,Canada,526099636,Jacob@room.com
"",Taylor,164,Bilby Street,North Vancouver,Prince Edward Island,N8A 0B3,Canada,295129025,null@day.com
Jacob,Anderson,212,Bromley Road,Longueuil,Alberta,G3H 0B4,Canada,1010124544,Jacob@place.com
Liam,Jones,474,Chebucto Road,Airdrie,,E7E 3T7,Canada,923488207,Liam@time.com
Liam,Anderson,373,Castle Hill Drive,Peterborough,Nova Scotia,H3J 3P2,Canada,935732766,Liam@day.com
James,,127,Abbott Drive,Greater Sudbury,Nunavut,E4S 3C4,Canada,422252364,James@year.com
"",Jackson,389,Bond Street,Norfolk County,Prince Edward Island,N4N 0B9,Canada,1060896996,null@country.com
William,Wilson,476,Bermuda Avenue,Mirabel,Nunavut,"V1K 1V0 ",Canada,593007393,William@way.com
"",Wilson,183,Amirault Court,Quebec City,Northwest Territories,H9S 1R4,Canada,443950262,null@man.com
James,Anderson,53,Carlina Court,Clarington,Prince Edward Island,B3V 2V1,Canada,844324116,James@week.com
Liam,Brown,331,Birmingham Street,Richmond,Prince Edward Island,G6X 2L1,Canada,211428067,Liam@book.com
Mason,Williams,424,Belmont On The Arm,Kelowna,Prince Edward Island,V8B 1P6,Canada,1301933993,Mason@week.com
Alexander,Davis,173,Brockhurst Close,Saanich,Prince Edward Island,G3H 0B4,Canada,1003616398,Alexander@people.com
