First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Johnson,213,Black Street,Sherbrooke,Quebec,G0H 2P3,Canada,457617161,Ethan@government.com
"",Jackson,406,Brook Street,Trois-Rivi̬res,Prince Edward Island,N4N 0B9,Canada,1316332158,null@problem.com
Ethan,Thomas,331,Bayne St Ramp,Port Coquitlam,Northwest Territories,J9T 3H4,Canada,398851231,Ethan@month.com
Alexander,,21,Aster Court,Saskatoon,Prince Edward Island,H0H 3C9,Canada,619355679,Alexander@case.com
"",Thomas,194,Albert Street,Sarnia,Newfoundland and Labrador,"V1K 1V0 ",Canada,450499466,null@number.com
Jacob,Jackson,104,Boscobel Road,Whitby,Nova Scotia,J1S 0R4,Canada,1216912129,Jacob@question.com
Ethan,Williams,70,Alton Drive,Guelph,Nunavut,J0J 3V6,Canada,956436165,Ethan@man.com
Alexander,Brown,449,Beresford Road,Longueuil,Nova Scotia,J1S 0R4,Canada,197578867,Alexander@man.com
Alexander,Johnson,255,Circle Drive,Longueuil,Northwest Territories,N4N 0B9,Canada,1360723827,Alexander@case.com
Jacob,,356,Armview Terrace,Chilliwack,Nunavut,V8C 0S2,Canada,840110211,Jacob@country.com
Ethan,Jones,417,Bedford Highway,Kitchener,Alberta,N8A 0B3,Canada,466384715,Ethan@child.com
James,,100,Birchdale Avenue,Barrie,Nunavut,L9R 0A0,Canada,130029877,James@life.com
James,Thomas,121,Brenton Place,Ottawa,Nunavut,J0J 3V6,Canada,796716759,James@Mr.com
Ethan,Jones,322,"Alm-../../view.php?place=Alm-# Ramp, Halifax, ns, CANADA Ramp",New Westminster,Northwest Territories,V8B 1P6,Canada,777856623,Ethan@point.com
Mason,Anderson,85,Bedford Highway,Repentigny,Nunavut,E4S 3C4,Canada,439097351,Mason@way.com
"",Taylor,94,Cambridge Street,Halifax,Quebec,H3J 3P2,Canada,346392784,null@home.com
Liam,Thomas,489,Bedford Highway Ramp,Granby,New Brunswick,J1S 0R4,Canada,845623663,Liam@place.com
Liam,Jackson,363,Albert Walker Drive,Victoria,New Brunswick,J9T 3H4,Canada,717415094,Liam@mother.com
James,Miller,337,Bonaventure Drive,Niagara Falls,New Brunswick,G6X 2L1,Canada,819503999,James@state.com
Ethan,Williams,376,Bright Place,Kingston,Quebec,L4A 0T0,Canada,1388365627,Ethan@place.com
