First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
James,Williams,429,Chocolate Lake Road,Vancouver,Prince Edward Island,E7E 3T7,Canada,675752325,James@man.com
Ethan,Williams,469,Belmont On The Arm,Norfolk County,Alberta,"V1K 1V0 ",Canada,995111201,Ethan@Mr.com
William,Moore,220,Black Street,Repentigny,Nunavut,N4N 0B9,Canada,717462107,William@money.com
"",Thomas,481,Annandale Street,St. Albert,Newfoundland and Labrador,L4A 0T0,Canada,1128013734,null@program.com
William,Jackson,21,Cascade Drive,Maple Ridge,British Columbia,B3V 2V1,Canada,1275947823,William@null
Liam,Davis,449,Armshore Drive,Brampton,Prince Edward Island,G3E 2K4,Canada,1171544268,Liam@money.com
James,Taylor,477,Acadia Street,Halton Hills,Newfoundland and Labrador,E7E 3T7,Canada,253343022,James@lot.com
Ethan,Brown,204,Bethany Way,St. Catharines,Nunavut,E4S 3C4,Canada,1227849292,Ethan@case.com
Alexander,Jackson,22,Belmont Road,Victoria,Saskatchewan,"L4A 0T3 ",Canada,209011898,Alexander@fact.com
Jacob,Williams,445,Balmoral Road,Red Deer,Nunavut,N8H 2H6,Canada,1250529764,Jacob@water.com
James,,178,Birches Drive,Coquitlam,British Columbia,H3J 3P2,Canada,1050264600,James@business.com
