First Name,Last Name,Street Number,Street,City,Province,Postal Code,Country,Phone Number,email Address
Ethan,Williams,484,Ashdale Avenue,Chatham-Kent,Nova Scotia,E4M 2G2,Canada,1046465879,Ethan@room.com
Alexander,Moore,80,Canary Crescent,Fredericton,Northwest Territories,K1B 3B2,Canada,862984525,Alexander@company.com
"",Wilson,246,Blue Thistle Road,Saint John,Northwest Territories,H9S 1R4,Canada,1032303984,null@mother.com
Jacob,Williams,337,Camelot Lane,London,Northwest Territories,J0J 3V6,Canada,1104337373,Jacob@water.com
Alexander,Jones,221,Auburn Avenue,Caledon,Prince Edward Island,B3V 2V1,Canada,1172227608,Alexander@child.com
James,Thomas,222,Blue Jay Street,Kawartha Lakes,Saskatchewan,G3E 2K4,Canada,1088911738,James@family.com
Jacob,Wilson,339,Birkdale Crescent,Cape Breton,Nunavut,N5C 2J8,Canada,1121970435,Jacob@year.com
Jacob,Brown,110,"Alm-../../view.php?place=Alm-# Ramp, Halifax, ns, CANADA Ramp",Medicine Hat,Northwest Territories,J0N 0Z3,Canada,937230740,Jacob@life.com
James,Wilson,453,Brook Street,Fredericton,Nunavut,J0J 3V6,Canada,168230927,James@mother.com
"",Brown,98,Brook Street,Greater Sudbury,Nunavut,T1L 2H8,Canada,343700053,null@home.com
Mason,Wilson,430,Bilton Lane,Montreal,New Brunswick,E7E 3T7,Canada,1078354634,Mason@year.com
Jacob,Wilson,154,Chelmsford Place,Ajax,Nova Scotia,E4S 3C4,Canada,494578628,Jacob@job.com
Ethan,Taylor,440,Chain Lake Drive,North Vancouver,New Brunswick,E4M 2G2,Canada,1081062001,Ethan@fact.com
James,Miller,280,Ashton Lane,Sault Ste. Marie,British Columbia,B3V 2V1,Canada,395768694,James@hand.com
William,Williams,174,Circle Drive,Belleville,Yukon,N4N 0B9,Canada,604187048,William@day.com
Jacob,Jackson,467,Cavendish Road,L̩vis,Yukon,L4A 0T0,Canada,1008396645,Jacob@system.com
Jacob,Jackson,425,Cherry Street,Kingston,Alberta,H0H 3C9,Canada,1389904523,Jacob@school.com
Ethan,Taylor,225,Armshore Drive,Sherbrooke,Alberta,G3H 0B4,Canada,1318487101,Ethan@question.com
William,Brown,152,Armada Drive,Edmonton,Prince Edward Island,J9P 1C6,Canada,1200739513,William@life.com
Alexander,Wilson,438,Boulderwood Road,Langley,Newfoundland and Labrador,"L4A 0T3 ",Canada,1227181356,Alexander@hand.com
Jacob,Miller,326,Birchfield Crescent,Prince George,Prince Edward Island,J0J 3V6,Canada,407263575,Jacob@country.com
Ethan,Jones,200,Alm-a Ramp,Burlington,Prince Edward Island,V8C 0S2,Canada,295536531,Ethan@student.com
Alexander,Williams,122,Agricola Street,Halton Hills,Northwest Territories,L9R 0A0,Canada,1338634898,Alexander@school.com
James,Brown,15,Ahern Avenue,Victoria,Northwest Territories,"L4A 0T3 ",Canada,703908970,James@right.com
Mason,Jones,300,Bedford Highway Ramp,Ajax,Prince Edward Island,G3E 2K4,Canada,1241603314,Mason@place.com
Jacob,Thomas,107,Barracks Drive,Maple Ridge,Prince Edward Island,L0N 3J2,Canada,832589871,Jacob@family.com
